cycle;name;location.x;location.y;location.z;name;dataZone;nm_children;pop;over16;nm_hh;AB_car_prob;C1_car_prob;C2_car_prob;DE_car_prob;prob_social;simd;crimeRate;norm_crime;avg_dis_sh;neigh_play;daily_play_per_child;avg_FSA;avg_walk;daily_OD;zone_mvpa;mvpa_home;mvpa_sc;mvpa_road;mvpa_play_field;mvpa_home_garden;mvpa_park;mvpa_PG;mvpa_amenity;mvpa_shops;mvpa_F_home;mvpa_fsa;mvpa_OD
11286;zone0;8448.90275962388;2625.4515469546564;0.0;zone0;S01010195;19;531;390;212;[0.0,0.481481,0.518519];[0.261538,0.646154,0.092308];[0.12,0.59,0.29];[0.447368,0.368421,0.184211];[0.418918918919,0.283783783784,0.202702702703,0.0945945945946];1;0.0;-0.540229885057;1052;72;0.14526315789473684;1.2105263157894737;47.01894736842105;37.473684210526315;76.52210526315788;11.210526315789474;30.263157894736842;16.473684210526315;0.831578947368421;0.0;4.928421052631579;0.0;4.370526315789474;0.3747368421052632;2.532631578947368;4.2105263157894735;9.68421052631579
11286;zone1;8656.736904000718;2165.9902346445633;0.0;zone1;S01010198;18;1027;748;394;[0.058824,0.529412,0.411765];[0.305785,0.561983,0.132231];[0.219858,0.496454,0.283688];[0.523179,0.331126,0.145695];[0.48623853211,0.229357798165,0.266055045872,0.0183486238532];1;1609.0;1.3102524676;1238;65;0.14;1.3333333333333333;52.36444444444444;31.666666666666668;78.81555555555556;11.88888888888889;30.61111111111111;17.88888888888889;1.1288888888888886;0.0;2.771111111111111;0.05555555555555555;3.771111111111111;0.4999999999999999;2.5777777777777775;5.944444444444445;7.222222222222222
11286;zone2;8537.588755655543;3024.028900129281;0.0;zone2;S01010201;22;643;453;253;[0.0,0.47619,0.52381];[0.270833,0.3125,0.416667];[0.088,0.48,0.432];[0.296552,0.434483,0.268966];[0.365853658537,0.292682926829,0.292682926829,0.0487804878049];2;219.0;-0.28762447053;945;83;0.14545454545454545;1.0454545454545454;40.20363636363637;41.18181818181818;67.89454545454545;9.409090909090908;27.772727272727273;13.636363636363637;0.88;0.0;4.176363636363636;0.02909090909090909;3.8399999999999994;0.2854545454545455;2.436363636363637;3.727272727272727;8.454545454545455
11286;zone3;8059.42097232239;3767.666522351409;0.0;zone3;S01010203;30;671;504;260;[0.090909,0.363636,0.545455];[0.263804,0.460123,0.276074];[0.094828,0.422414,0.482759];[0.183824,0.375,0.441176];[0.272727272727,0.218181818182,0.363636363636,0.145454545455];3;215.0;-0.292668818285;1983;112;0.14533333333333334;1.7;80.24266666666668;38.2;85.67066666666666;9.266666666666667;29.266666666666666;27.8;1.6999999999999997;0.0;3.3773333333333344;0.0;4.3066666666666675;0.22266666666666668;2.296;5.833333333333333;8.933333333333334
11286;zone4;8368.288440296214;3565.498290652094;0.0;zone4;S01010204;30;800;589;381;[0.272727,0.727273,0.0];[0.627451,0.27451,0.098039];[0.444444,0.533333,0.022222];[0.600619,0.321981,0.077399];[0.595041322314,0.157024793388,0.239669421488,0.00826446280992];1;497.0;0.0317745673598;1004;90;0.112;1.5333333333333334;45.52;32.0;71.128;10.233333333333333;28.466666666666665;15.433333333333334;1.4146666666666667;0.0;2.3013333333333335;0.04133333333333333;3.525333333333334;0.32933333333333337;1.9773333333333334;5.5;6.833333333333333
11286;zone5;8034.229745798958;3515.110462853287;0.0;zone5;S01010205;15;658;534;355;[0.411765,0.117647,0.470588];[0.465116,0.457364,0.077519];[0.317757,0.588785,0.093458];[0.593458,0.280374,0.126168];[0.466666666667,0.2,0.3,0.0333333333333];1;925.0;0.523434132086;1225;51;0.128;2.066666666666667;55.949333333333335;30.0;79.784;11.333333333333334;29.666666666666668;19.133333333333333;1.5759999999999998;0.0;2.709333333333333;0.0;2.9706666666666663;0.3520000000000001;1.9413333333333334;8.333333333333334;6.733333333333333
11286;zone6;7457.064719570519;3739.055375726369;0.0;zone6;S01010208;18;903;745;565;[0.30137,0.589041,0.109589];[0.48062,0.457364,0.062016];[0.272727,0.613636,0.113636];[0.66055,0.270642,0.068807];[0.233333333333,0.133333333333,0.461111111111,0.172222222222];1;603.0;0.153385979085;1454;60;0.12444444444444444;1.3333333333333333;58.26444444444443;31.944444444444443;75.80888888888892;9.61111111111111;28.944444444444443;19.833333333333332;1.8066666666666669;0.0;2.955555555555555;0.0;2.948888888888889;0.3355555555555555;2.7266666666666666;4.944444444444445;7.222222222222222
11286;zone7;7917.838214725937;1939.334458859395;0.0;zone7;S01010209;24;966;677;468;[0.172414,0.586207,0.241379];[0.333333,0.414966,0.251701];[0.381944,0.458333,0.159722];[0.545852,0.336245,0.117904];[0.337931034483,0.248275862069,0.303448275862,0.110344827586];1;2053.0;1.82052250092;1762;55;0.08833333333333333;1.75;73.13000000000001;30.541666666666668;86.48333333333333;10.75;30.375;25.375;1.485;0.0;3.854999999999999;0.0;3.308333333333333;0.25833333333333336;2.306666666666667;7.125;8.125
11286;zone8;7878.406567747077;2721.2634132011362;0.0;zone8;S01010210;18;885;641;416;[0.173913,0.456522,0.369565];[0.21519,0.5,0.28481];[0.189781,0.386861,0.423358];[0.422111,0.442211,0.135678];[0.394736842105,0.236842105263,0.254385964912,0.114035087719];1;344.0;-0.144253829852;1047;71;0.14666666666666667;1.0555555555555556;46.513333333333335;30.444444444444443;73.95777777777778;10.833333333333334;29.72222222222222;15.88888888888889;0.9222222222222223;0.0;3.586666666666667;0.0;3.442222222222222;0.41333333333333333;2.7777777777777777;4.444444444444445;7.5
11286;zone9;7785.599648345685;3201.783800714137;0.0;zone9;S01010211;22;858;634;452;[0.147059,0.705882,0.147059];[0.384615,0.452991,0.162393];[0.469565,0.4,0.130435];[0.722656,0.226563,0.050781];[0.473214285714,0.169642857143,0.285714285714,0.0714285714286];1;430.0;-0.0456985893816;1199;56;0.1;1.3636363636363635;52.47818181818182;30.772727272727273;70.59454545454545;9.227272727272727;27.727272727272727;17.90909090909091;1.5545454545454547;0.0;2.6818181818181825;0.01818181818181818;2.6345454545454543;0.2490909090909091;2.4345454545454546;4.545454545454546;6.409090909090909
