cycle;name;location.x;location.y;location.z;name;dataZone;nm_children;pop;over16;nm_hh;AB_car_prob;C1_car_prob;C2_car_prob;DE_car_prob;prob_social;simd;crimeRate;norm_crime;avg_dis_sh;neigh_play;daily_play_per_child;avg_FSA;avg_walk;daily_OD;zone_mvpa;mvpa_home;mvpa_sc;mvpa_road;mvpa_play_field;mvpa_home_garden;mvpa_park;mvpa_PG;mvpa_amenity;mvpa_shops;mvpa_F_home;mvpa_fsa;mvpa_OD
11286;zone0;8448.90275962388;2625.4515469546564;0.0;zone0;S01010195;19;531;390;212;[0.0,0.481481,0.518519];[0.261538,0.646154,0.092308];[0.12,0.59,0.29];[0.447368,0.368421,0.184211];[0.418918918919,0.283783783784,0.202702702703,0.0945945945946];1;0.0;-0.540229885057;1126;65;0.13052631578947368;1.0;49.29052631578948;26.210526315789473;73.73894736842105;10.842105263157896;30.05263157894737;16.63157894736842;1.2463157894736843;0.0;2.9136842105263163;0.0;2.9178947368421055;0.46105263157894744;2.888421052631579;4.157894736842105;6.578947368421052
11286;zone1;8656.736904000718;2165.9902346445633;0.0;zone1;S01010198;18;1027;748;394;[0.058824,0.529412,0.411765];[0.305785,0.561983,0.132231];[0.219858,0.496454,0.283688];[0.523179,0.331126,0.145695];[0.48623853211,0.229357798165,0.266055045872,0.0183486238532];1;1609.0;1.3102524676;1340;46;0.1;1.6111111111111112;57.96666666666668;26.666666666666668;81.30222222222223;11.555555555555555;31.88888888888889;19.88888888888889;0.8355555555555556;0.0;2.502222222222223;0.04888888888888889;3.684444444444444;0.45333333333333337;2.622222222222222;6.277777777777778;6.611111111111111
11286;zone2;8537.588755655543;3024.028900129281;0.0;zone2;S01010201;22;643;453;253;[0.0,0.47619,0.52381];[0.270833,0.3125,0.416667];[0.088,0.48,0.432];[0.296552,0.434483,0.268966];[0.365853658537,0.292682926829,0.292682926829,0.0487804878049];2;219.0;-0.28762447053;1078;96;0.16727272727272727;1.2727272727272727;47.39090909090908;39.59090909090909;78.60181818181817;11.545454545454545;30.59090909090909;15.954545454545455;1.5690909090909089;0.0;4.820000000000001;0.06909090909090909;4.1872727272727275;0.3763636363636364;2.8436363636363633;4.7272727272727275;10.136363636363637
11286;zone3;8059.42097232239;3767.666522351409;0.0;zone3;S01010203;30;671;504;260;[0.090909,0.363636,0.545455];[0.263804,0.460123,0.276074];[0.094828,0.422414,0.482759];[0.183824,0.375,0.441176];[0.272727272727,0.218181818182,0.363636363636,0.145454545455];3;215.0;-0.292668818285;1942;134;0.16933333333333334;1.2333333333333334;75.83600000000003;43.2;82.776;9.033333333333333;28.633333333333333;26.133333333333333;2.801333333333333;0.0;3.5693333333333332;0.0;3.76;0.2733333333333334;1.852;5.1;9.633333333333333
11286;zone4;8368.288440296214;3565.498290652094;0.0;zone4;S01010204;30;800;589;381;[0.272727,0.727273,0.0];[0.627451,0.27451,0.098039];[0.444444,0.533333,0.022222];[0.600619,0.321981,0.077399];[0.595041322314,0.157024793388,0.239669421488,0.00826446280992];1;497.0;0.0317745673598;1230;105;0.13733333333333334;1.0333333333333334;47.20266666666667;32.6;75.84266666666667;11.466666666666667;30.533333333333335;16.233333333333334;1.424;0.0;2.7626666666666666;0.0;4.224000000000001;0.324;2.749333333333334;4.366666666666666;7.833333333333333
11286;zone5;8034.229745798958;3515.110462853287;0.0;zone5;S01010205;15;658;534;355;[0.411765,0.117647,0.470588];[0.465116,0.457364,0.077519];[0.317757,0.588785,0.093458];[0.593458,0.280374,0.126168];[0.466666666667,0.2,0.3,0.0333333333333];1;925.0;0.523434132086;1146;52;0.13866666666666666;1.4;48.89333333333333;30.733333333333334;78.18666666666665;11.2;30.8;16.866666666666667;2.2773333333333334;0.0;2.2106666666666666;0.0;3.9786666666666664;0.3146666666666667;2.469333333333333;6.466666666666667;8.066666666666666
11286;zone6;7457.064719570519;3739.055375726369;0.0;zone6;S01010208;18;903;745;565;[0.30137,0.589041,0.109589];[0.48062,0.457364,0.062016];[0.272727,0.613636,0.113636];[0.66055,0.270642,0.068807];[0.233333333333,0.133333333333,0.461111111111,0.172222222222];1;603.0;0.153385979085;1506;50;0.10888888888888888;2.1666666666666665;67.08;30.61111111111111;81.88444444444445;9.833333333333334;29.055555555555557;22.944444444444443;1.9911111111111113;0.0;1.5111111111111113;0.0;3.6799999999999997;0.5666666666666667;1.6533333333333333;8.833333333333334;6.611111111111111
11286;zone7;7917.838214725937;1939.334458859395;0.0;zone7;S01010209;24;966;677;468;[0.172414,0.586207,0.241379];[0.333333,0.414966,0.251701];[0.381944,0.458333,0.159722];[0.545852,0.336245,0.117904];[0.337931034483,0.248275862069,0.303448275862,0.110344827586];1;2053.0;1.82052250092;1614;68;0.10833333333333334;1.5416666666666667;67.08666666666666;29.916666666666668;82.62833333333333;10.625;30.333333333333332;22.958333333333332;1.673333333333333;0.0;3.635;0.0;3.0033333333333334;0.36166666666666675;2.341666666666667;6.083333333333333;7.791666666666667
11286;zone8;7878.406567747077;2721.2634132011362;0.0;zone8;S01010210;18;885;641;416;[0.173913,0.456522,0.369565];[0.21519,0.5,0.28481];[0.189781,0.386861,0.423358];[0.422111,0.442211,0.135678];[0.394736842105,0.236842105263,0.254385964912,0.114035087719];1;344.0;-0.144253829852;952;66;0.14;1.4444444444444444;45.37555555555555;26.0;68.46444444444445;9.722222222222221;28.055555555555557;15.333333333333334;0.8488888888888889;0.0;2.962222222222222;0.0;2.268888888888889;0.28222222222222226;2.191111111111111;5.055555555555555;5.555555555555555
11286;zone9;7785.599648345685;3201.783800714137;0.0;zone9;S01010211;22;858;634;452;[0.147059,0.705882,0.147059];[0.384615,0.452991,0.162393];[0.469565,0.4,0.130435];[0.722656,0.226563,0.050781];[0.473214285714,0.169642857143,0.285714285714,0.0714285714286];1;430.0;-0.0456985893816;1013;96;0.16363636363636364;1.5454545454545454;48.66909090909092;33.13636363636363;79.16363636363637;11.318181818181818;30.5;16.681818181818183;3.116363636363636;0.0;3.2036363636363636;0.0;3.136363636363637;0.4018181818181819;2.663636363636364;6.5;9.0
11286;zone10;7580.688680869333;3097.127786881416;0.0;zone10;S01010212;49;1083;779;559;[0.233333,0.633333,0.133333];[0.594771,0.339869,0.065359];[0.465517,0.405172,0.12931];[0.712821,0.269231,0.017949];[0.566037735849,0.138364779874,0.22641509434,0.0691823899371];1;1473.0;1.15298517036;1207;167;0.13306122448979593;1.4489795918367347;56.35836734693876;30.571428571428573;80.60653061224491;11.489795918367347;30.73469387755102;19.346938775510203;1.4465306122448982;0.0;3.771428571428572;0.0;3.404897959183673;0.38204081632653064;2.2685714285714287;6.061224489795919;8.081632653061224
11286;zone11;8065.177293237223;3111.5884965344962;0.0;zone11;S01010213;13;924;657;476;[0.105263,0.684211,0.210526];[0.382609,0.547826,0.069565];[0.218543,0.556291,0.225166];[0.467925,0.483019,0.049057];[0.451327433628,0.221238938053,0.274336283186,0.0530973451327];1;247.0;-0.255840453357;1131;51;0.1476923076923077;1.3076923076923077;45.867692307692316;36.23076923076923;72.11384615384615;10.846153846153847;28.53846153846154;15.615384615384615;1.1446153846153846;0.0;3.5384615384615383;0.0;3.827692307692308;0.2246153846153846;2.5138461538461536;4.230769230769231;8.153846153846153
