cycle;name;location.x;location.y;location.z;name;dataZone;nm_children;pop;over16;nm_hh;AB_car_prob;C1_car_prob;C2_car_prob;DE_car_prob;prob_social;simd;crimeRate;norm_crime;avg_dis_sh;neigh_play;daily_play_per_child;avg_FSA;avg_walk;daily_OD;zone_mvpa;mvpa_home;mvpa_sc;mvpa_road;mvpa_play_field;mvpa_home_garden;mvpa_park;mvpa_PG;mvpa_amenity;mvpa_shops;mvpa_F_home;mvpa_fsa;mvpa_OD
11286;zone0;8448.90275962388;2625.4515469546564;0.0;zone0;S01010195;19;531;390;212;[0.0,0.481481,0.518519];[0.261538,0.646154,0.092308];[0.12,0.59,0.29];[0.447368,0.368421,0.184211];[0.418918918919,0.283783783784,0.202702702703,0.0945945945946];1;0.0;-0.540229885057;1089;36;0.07157894736842105;1.263157894736842;40.844210526315784;28.210526315789473;65.04842105263158;11.578947368421053;23.0;13.631578947368421;1.2357894736842105;0.0;3.684210526315788;0.0;2.6757894736842105;0.37473684210526326;2.3031578947368425;5.0;7.105263157894737
11286;zone1;8656.736904000718;2165.9902346445633;0.0;zone1;S01010198;18;1027;748;394;[0.058824,0.529412,0.411765];[0.305785,0.561983,0.132231];[0.219858,0.496454,0.283688];[0.523179,0.331126,0.145695];[0.48623853211,0.229357798165,0.266055045872,0.0183486238532];1;1609.0;1.3102524676;1326;23;0.05111111111111111;1.0555555555555556;34.153333333333336;26.944444444444443;60.135555555555555;10.833333333333334;22.5;11.61111111111111;1.8444444444444446;0.0;1.8800000000000001;0.02444444444444445;3.0733333333333333;0.3800000000000001;2.2222222222222223;4.0;6.444444444444445
11286;zone2;8537.588755655543;3024.028900129281;0.0;zone2;S01010201;22;643;453;253;[0.0,0.47619,0.52381];[0.270833,0.3125,0.416667];[0.088,0.48,0.432];[0.296552,0.434483,0.268966];[0.365853658537,0.292682926829,0.292682926829,0.0487804878049];2;219.0;-0.28762447053;843;46;0.08363636363636363;1.6363636363636365;26.236363636363627;26.5;63.50363636363637;12.5;23.454545454545453;8.727272727272727;1.203636363636364;0.0;2.62;0.02727272727272727;3.2399999999999993;0.3636363636363638;1.8163636363636366;8.045454545454545;6.545454545454546
11286;zone3;8059.42097232239;3767.666522351409;0.0;zone3;S01010203;30;671;504;260;[0.090909,0.363636,0.545455];[0.263804,0.460123,0.276074];[0.094828,0.422414,0.482759];[0.183824,0.375,0.441176];[0.272727272727,0.218181818182,0.363636363636,0.145454545455];3;215.0;-0.292668818285;1969;66;0.08266666666666667;1.3333333333333333;40.89733333333334;25.233333333333334;65.80933333333336;11.433333333333334;23.566666666666666;13.933333333333334;1.8679999999999999;0.0;2.44;0.0;2.8186666666666667;0.43466666666666665;2.265333333333333;5.166666666666667;6.7
11286;zone4;8368.288440296214;3565.498290652094;0.0;zone4;S01010204;30;800;589;381;[0.272727,0.727273,0.0];[0.627451,0.27451,0.098039];[0.444444,0.533333,0.022222];[0.600619,0.321981,0.077399];[0.595041322314,0.157024793388,0.239669421488,0.00826446280992];1;497.0;0.0317745673598;1288;57;0.072;1.0666666666666667;42.634666666666675;30.366666666666667;67.04800000000002;12.0;23.533333333333335;14.433333333333334;1.6306666666666667;0.0;2.826666666666667;0.0;3.8720000000000008;0.3773333333333333;2.5093333333333327;4.333333333333333;7.833333333333333
11286;zone5;8034.229745798958;3515.110462853287;0.0;zone5;S01010205;15;658;534;355;[0.411765,0.117647,0.470588];[0.465116,0.457364,0.077519];[0.317757,0.588785,0.093458];[0.593458,0.280374,0.126168];[0.466666666667,0.2,0.3,0.0333333333333];1;925.0;0.523434132086;1168;22;0.05333333333333334;1.0;42.559999999999995;20.8;63.14933333333334;11.733333333333333;23.133333333333333;14.2;1.04;0.0;2.352;0.0;2.0693333333333337;0.43200000000000005;2.634666666666667;3.7333333333333334;4.933333333333334
11286;zone6;7457.064719570519;3739.055375726369;0.0;zone6;S01010208;18;903;745;565;[0.30137,0.589041,0.109589];[0.48062,0.457364,0.062016];[0.272727,0.613636,0.113636];[0.66055,0.270642,0.068807];[0.233333333333,0.133333333333,0.461111111111,0.172222222222];1;603.0;0.153385979085;1470;23;0.04888888888888889;1.0555555555555556;44.06888888888889;24.11111111111111;62.74222222222222;10.38888888888889;22.666666666666668;15.38888888888889;1.2555555555555555;0.0;1.7911111111111109;0.0;2.74;0.22666666666666668;2.7844444444444445;3.8333333333333335;5.277777777777778
11286;zone7;7917.838214725937;1939.334458859395;0.0;zone7;S01010209;24;966;677;468;[0.172414,0.586207,0.241379];[0.333333,0.414966,0.251701];[0.381944,0.458333,0.159722];[0.545852,0.336245,0.117904];[0.337931034483,0.248275862069,0.303448275862,0.110344827586];1;2053.0;1.82052250092;1748;31;0.04666666666666667;1.375;61.965;24.458333333333332;73.66333333333333;11.333333333333334;23.541666666666668;21.25;1.1966666666666668;0.0;2.6616666666666666;0.0;2.7283333333333335;0.3683333333333334;2.2583333333333333;6.583333333333333;6.0
11286;zone8;7878.406567747077;2721.2634132011362;0.0;zone8;S01010210;18;885;641;416;[0.173913,0.456522,0.369565];[0.21519,0.5,0.28481];[0.189781,0.386861,0.423358];[0.422111,0.442211,0.135678];[0.394736842105,0.236842105263,0.254385964912,0.114035087719];1;344.0;-0.144253829852;1142;31;0.06888888888888889;0.8333333333333334;35.12444444444444;24.38888888888889;62.857777777777784;12.38888888888889;23.61111111111111;11.833333333333334;1.3400000000000003;0.0;2.8177777777777786;0.0;2.688888888888888;0.39333333333333337;3.088888888888889;3.2222222222222223;6.333333333333333
11286;zone9;7785.599648345685;3201.783800714137;0.0;zone9;S01010211;22;858;634;452;[0.147059,0.705882,0.147059];[0.384615,0.452991,0.162393];[0.469565,0.4,0.130435];[0.722656,0.226563,0.050781];[0.473214285714,0.169642857143,0.285714285714,0.0714285714286];1;430.0;-0.0456985893816;856;39;0.06545454545454546;0.9090909090909091;33.938181818181825;24.727272727272727;61.3018181818182;12.181818181818182;23.045454545454547;11.454545454545455;1.1872727272727273;0.0;2.569090909090909;0.0;2.6454545454545455;0.4563636363636363;2.6181818181818186;3.4545454545454546;5.954545454545454
11286;zone10;7580.688680869333;3097.127786881416;0.0;zone10;S01010212;49;1083;779;559;[0.233333,0.633333,0.133333];[0.594771,0.339869,0.065359];[0.465517,0.405172,0.12931];[0.712821,0.269231,0.017949];[0.566037735849,0.138364779874,0.22641509434,0.0691823899371];1;1473.0;1.15298517036;1168;87;0.06775510204081632;1.0816326530612246;46.98775510204081;27.836734693877553;65.1265306122449;10.89795918367347;22.448979591836736;16.102040816326532;1.299591836734694;0.0;2.5436734693877554;0.0;2.855510204081632;0.4302040816326531;2.453877551020408;4.26530612244898;6.224489795918367
11286;zone11;8065.177293237223;3111.5884965344962;0.0;zone11;S01010213;13;924;657;476;[0.105263,0.684211,0.210526];[0.382609,0.547826,0.069565];[0.218543,0.556291,0.225166];[0.467925,0.483019,0.049057];[0.451327433628,0.221238938053,0.274336283186,0.0530973451327];1;247.0;-0.255840453357;918;22;0.06461538461538462;1.7692307692307692;30.058461538461543;25.076923076923077;64.59692307692308;11.923076923076923;23.692307692307693;10.461538461538462;1.6707692307692308;0.0;2.766153846153846;0.0;2.566153846153846;0.31384615384615383;1.8615384615384616;7.6923076923076925;6.615384615384615
11286;zone12;7144.994858230166;1947.4125453867302;0.0;zone12;S01010214;27;967;717;396;[0.098592,0.28169,0.619718];[0.197531,0.438272,0.364198];[0.173333,0.493333,0.333333];[0.237069,0.487069,0.275862];[0.361344537815,0.210084033613,0.310924369748,0.117647058824];3;176.0;-0.337854473183;1737;50;0.0725925925925926;0.9259259259259259;39.416296296296295;30.37037037037037;63.64888888888889;11.11111111111111;22.74074074074074;13.518518518518519;3.167407407407407;0.0;2.728888888888889;0.0;2.657777777777778;0.4370370370370371;2.25925925925926;3.4074074074074074;8.037037037037036
11286;zone13;7013.590150664996;2618.495528189446;0.0;zone13;S01010215;24;850;608;492;[0.571429,0.285714,0.142857];[0.5,0.431373,0.068627];[0.382609,0.391304,0.226087];[0.678571,0.269841,0.051587];[0.467289719626,0.140186915888,0.345794392523,0.0467289719626];1;547.0;0.0886083430805;671;37;0.05833333333333333;1.2083333333333333;42.67833333333334;25.416666666666668;62.99166666666667;10.875;22.666666666666668;14.5;1.1366666666666665;0.0;1.4183333333333332;0.0;2.9066666666666667;0.3866666666666667;2.75;4.75;5.0
11286;zone14;7332.222205807836;2329.961970144465;0.0;zone14;S01010216;15;621;464;361;[0.6,0.4,0.0];[0.597701,0.356322,0.045977];[0.409091,0.439394,0.151515];[0.709544,0.273859,0.016598];[0.5,0.163265306122,0.265306122449,0.0714285714286];1;600.0;0.150092344085;1307;24;0.05866666666666667;1.4;49.48266666666667;28.533333333333335;64.12266666666666;9.733333333333333;22.066666666666666;16.533333333333335;1.4133333333333336;0.0;2.184;0.0;3.210666666666667;0.31466666666666676;2.1653333333333333;4.6;6.333333333333333
