cycle;name;location.x;location.y;location.z;name;dataZone;nm_children;pop;over16;nm_hh;AB_car_prob;C1_car_prob;C2_car_prob;DE_car_prob;prob_social;simd;crimeRate;norm_crime;avg_dis_sh;neigh_play;daily_play_per_child;avg_FSA;avg_walk;daily_OD;zone_mvpa;mvpa_home;mvpa_sc;mvpa_road;mvpa_play_field;mvpa_home_garden;mvpa_park;mvpa_PG;mvpa_amenity;mvpa_shops;mvpa_F_home;mvpa_fsa;mvpa_OD
11286;zone0;8448.90275962388;2625.4515469546564;0.0;zone0;S01010195;19;531;390;212;[0.0,0.481481,0.518519];[0.261538,0.646154,0.092308];[0.12,0.59,0.29];[0.447368,0.368421,0.184211];[0.418918918919,0.283783783784,0.202702702703,0.0945945945946];1;0.0;-0.540229885057;1181;33;0.06526315789473684;1.105263157894737;59.28421052631578;27.105263157894736;68.10947368421056;10.789473684210526;22.0;20.473684210526315;1.0589473684210526;0.0;2.431578947368421;0.0;2.8610526315789473;0.4126315789473685;2.494736842105263;3.789473684210526;5.947368421052632
11286;zone1;8656.736904000718;2165.9902346445633;0.0;zone1;S01010198;18;1027;748;394;[0.058824,0.529412,0.411765];[0.305785,0.561983,0.132231];[0.219858,0.496454,0.283688];[0.523179,0.331126,0.145695];[0.48623853211,0.229357798165,0.266055045872,0.0183486238532];1;1609.0;1.3102524676;1430;31;0.06666666666666667;0.7777777777777778;61.679999999999986;27.444444444444443;66.6511111111111;10.055555555555555;21.88888888888889;21.22222222222222;1.6533333333333333;0.0;1.3111111111111113;0.12000000000000001;3.0777777777777775;0.4733333333333334;2.671111111111111;2.388888888888889;5.777777777777778
11286;zone2;8537.588755655543;3024.028900129281;0.0;zone2;S01010201;22;643;453;253;[0.0,0.47619,0.52381];[0.270833,0.3125,0.416667];[0.088,0.48,0.432];[0.296552,0.434483,0.268966];[0.365853658537,0.292682926829,0.292682926829,0.0487804878049];2;219.0;-0.28762447053;819;33;0.06;1.3636363636363635;47.434545454545464;28.5;61.49454545454545;9.090909090909092;21.454545454545453;16.045454545454547;0.7436363636363638;0.0;1.9163636363636363;0.04363636363636363;2.8963636363636365;0.2763636363636364;2.1636363636363636;5.181818181818182;5.090909090909091
11286;zone3;8059.42097232239;3767.666522351409;0.0;zone3;S01010203;30;671;504;260;[0.090909,0.363636,0.545455];[0.263804,0.460123,0.276074];[0.094828,0.422414,0.482759];[0.183824,0.375,0.441176];[0.272727272727,0.218181818182,0.363636363636,0.145454545455];3;215.0;-0.292668818285;1989;43;0.05466666666666667;1.2333333333333334;87.43733333333334;39.833333333333336;78.18400000000001;8.7;22.066666666666666;30.2;2.1839999999999997;0.0;2.841333333333333;0.0;3.7933333333333326;0.2093333333333334;2.2079999999999997;4.433333333333334;8.4
11286;zone4;8368.288440296214;3565.498290652094;0.0;zone4;S01010204;30;800;589;381;[0.272727,0.727273,0.0];[0.627451,0.27451,0.098039];[0.444444,0.533333,0.022222];[0.600619,0.321981,0.077399];[0.595041322314,0.157024793388,0.239669421488,0.00826446280992];1;497.0;0.0317745673598;1344;47;0.06;1.3;58.790666666666674;30.366666666666667;73.30533333333331;11.6;23.533333333333335;20.033333333333335;2.0799999999999996;0.0;2.2746666666666666;0.03066666666666667;4.232;0.432;2.1253333333333333;5.366666666666666;8.266666666666667
11286;zone5;8034.229745798958;3515.110462853287;0.0;zone5;S01010205;15;658;534;355;[0.411765,0.117647,0.470588];[0.465116,0.457364,0.077519];[0.317757,0.588785,0.093458];[0.593458,0.280374,0.126168];[0.466666666667,0.2,0.3,0.0333333333333];1;925.0;0.523434132086;1012;21;0.05333333333333334;1.1333333333333333;49.400000000000006;26.8;67.86399999999999;11.466666666666667;23.333333333333332;17.133333333333333;1.3946666666666667;0.0;1.1226666666666665;0.0;4.274666666666667;0.5013333333333334;2.3760000000000003;4.733333333333333;6.333333333333333
11286;zone6;7457.064719570519;3739.055375726369;0.0;zone6;S01010208;18;903;745;565;[0.30137,0.589041,0.109589];[0.48062,0.457364,0.062016];[0.272727,0.613636,0.113636];[0.66055,0.270642,0.068807];[0.233333333333,0.133333333333,0.461111111111,0.172222222222];1;603.0;0.153385979085;1471;21;0.04444444444444445;1.5;66.85111111111111;31.444444444444443;75.89777777777778;11.277777777777779;23.166666666666668;22.666666666666668;2.0644444444444447;0.0;1.948888888888889;0.0;3.7333333333333334;0.3533333333333334;2.1111111111111107;6.833333333333333;7.111111111111111
11286;zone7;7917.838214725937;1939.334458859395;0.0;zone7;S01010209;24;966;677;468;[0.172414,0.586207,0.241379];[0.333333,0.414966,0.251701];[0.381944,0.458333,0.159722];[0.545852,0.336245,0.117904];[0.337931034483,0.248275862069,0.303448275862,0.110344827586];1;2053.0;1.82052250092;1670;38;0.06;0.9583333333333334;78.69666666666667;30.875;73.49000000000001;9.208333333333334;21.958333333333332;27.083333333333332;1.1233333333333333;0.0;2.7000000000000006;0.0;2.8683333333333336;0.37166666666666676;2.926666666666667;3.5833333333333335;6.083333333333333
11286;zone8;7878.406567747077;2721.2634132011362;0.0;zone8;S01010210;18;885;641;416;[0.173913,0.456522,0.369565];[0.21519,0.5,0.28481];[0.189781,0.386861,0.423358];[0.422111,0.442211,0.135678];[0.394736842105,0.236842105263,0.254385964912,0.114035087719];1;344.0;-0.144253829852;1169;31;0.06666666666666667;1.1111111111111112;57.43111111111111;25.944444444444443;73.92666666666668;12.38888888888889;23.72222222222222;19.833333333333332;1.913333333333333;0.0;3.3444444444444446;0.0;2.531111111111111;0.3955555555555556;2.4911111111111115;5.388888888888889;7.333333333333333
11286;zone9;7785.599648345685;3201.783800714137;0.0;zone9;S01010211;22;858;634;452;[0.147059,0.705882,0.147059];[0.384615,0.452991,0.162393];[0.469565,0.4,0.130435];[0.722656,0.226563,0.050781];[0.473214285714,0.169642857143,0.285714285714,0.0714285714286];1;430.0;-0.0456985893816;1223;30;0.05454545454545454;1.5454545454545454;55.352727272727286;26.59090909090909;68.42;9.681818181818182;22.5;19.136363636363637;2.5527272727272727;0.0;1.438181818181818;0.0;2.5672727272727274;0.2;2.4109090909090907;6.181818181818182;6.0
11286;zone10;7580.688680869333;3097.127786881416;0.0;zone10;S01010212;49;1083;779;559;[0.233333,0.633333,0.133333];[0.594771,0.339869,0.065359];[0.465517,0.405172,0.12931];[0.712821,0.269231,0.017949];[0.566037735849,0.138364779874,0.22641509434,0.0691823899371];1;1473.0;1.15298517036;1203;72;0.0546938775510204;1.2857142857142858;58.87755102040816;29.20408163265306;70.40897959183673;10.591836734693878;22.714285714285715;19.918367346938776;2.242448979591836;0.0;2.5159183673469387;0.0;2.695510204081632;0.34857142857142853;2.302857142857143;5.3061224489795915;6.979591836734694
11286;zone11;8065.177293237223;3111.5884965344962;0.0;zone11;S01010213;13;924;657;476;[0.105263,0.684211,0.210526];[0.382609,0.547826,0.069565];[0.218543,0.556291,0.225166];[0.467925,0.483019,0.049057];[0.451327433628,0.221238938053,0.274336283186,0.0530973451327];1;247.0;-0.255840453357;1004;25;0.06769230769230769;1.3846153846153846;52.424615384615386;27.846153846153847;69.23692307692308;10.846153846153847;22.615384615384617;18.153846153846153;1.2215384615384617;0.0;2.9753846153846153;0.0;2.6276923076923078;0.4307692307692309;2.3723076923076922;5.769230769230769;6.384615384615385
11286;zone12;7144.994858230166;1947.4125453867302;0.0;zone12;S01010214;27;967;717;396;[0.098592,0.28169,0.619718];[0.197531,0.438272,0.364198];[0.173333,0.493333,0.333333];[0.237069,0.487069,0.275862];[0.361344537815,0.210084033613,0.310924369748,0.117647058824];3;176.0;-0.337854473183;1925;41;0.05777777777777778;1.1481481481481481;87.14814814814815;33.18518518518518;77.62666666666667;9.555555555555555;22.333333333333332;30.0;2.595555555555555;0.0;2.2296296296296294;0.0;3.0192592592592593;0.3881481481481481;2.1629629629629625;3.7037037037037037;7.37037037037037
11286;zone13;7013.590150664996;2618.495528189446;0.0;zone13;S01010215;24;850;608;492;[0.571429,0.285714,0.142857];[0.5,0.431373,0.068627];[0.382609,0.391304,0.226087];[0.678571,0.269841,0.051587];[0.467289719626,0.140186915888,0.345794392523,0.0467289719626];1;547.0;0.0886083430805;711;38;0.06333333333333334;0.9166666666666666;45.051666666666655;29.125;65.91999999999999;11.625;23.208333333333332;15.375;1.251666666666667;0.0;1.875;0.0;3.981666666666667;0.4133333333333334;2.7433333333333336;3.75;6.583333333333333
11286;zone14;7332.222205807836;2329.961970144465;0.0;zone14;S01010216;15;621;464;361;[0.6,0.4,0.0];[0.597701,0.356322,0.045977];[0.409091,0.439394,0.151515];[0.709544,0.273859,0.016598];[0.5,0.163265306122,0.265306122449,0.0714285714286];1;600.0;0.150092344085;1309;19;0.05066666666666667;1.6;67.576;31.933333333333334;75.07199999999999;10.666666666666666;22.866666666666667;23.333333333333332;1.4319999999999997;0.0;2.3546666666666667;0.0;4.1706666666666665;0.2906666666666667;2.0186666666666664;6.6;7.466666666666667
11286;zone15;7299.833172322251;2625.8610945736937;0.0;zone15;S01010217;33;817;598;406;[0.16129,0.516129,0.322581];[0.565517,0.4,0.034483];[0.5,0.431373,0.068627];[0.702703,0.283784,0.013514];[0.541935483871,0.0967741935484,0.296774193548,0.0645161290323];1;1060.0;0.679274950851;1007;58;0.06545454545454546;1.696969696969697;52.0969696969697;28.424242424242426;68.98424242424242;10.515151515151516;22.727272727272727;17.78787878787879;1.4872727272727275;0.0;1.9600000000000002;0.0;3.3975757575757584;0.3648484848484848;2.230303030303031;6.666666666666667;6.303030303030303
11286;zone16;7142.953643082513;3018.5401822929393;0.0;zone16;S01010218;31;1018;790;587;[0.425532,0.404255,0.170213];[0.392523,0.453271,0.154206];[0.358209,0.492537,0.149254];[0.589124,0.335347,0.075529];[0.424657534247,0.109589041096,0.369863013699,0.0958904109589];1;557.0;0.101026678737;556;51;0.06193548387096774;0.8064516129032258;40.916129032258056;29.64516129032258;61.61290322580645;10.838709677419354;22.483870967741936;13.806451612903226;1.868387096774194;0.0;1.447741935483871;0.0;3.3058064516129044;0.43354838709677423;2.5754838709677417;3.3548387096774195;6.129032258064516
11286;zone17;6738.8937706128745;4298.8917997019325;0.0;zone17;S01010219;21;503;382;274;[0.695652,0.304348,0.0];[0.758621,0.215517,0.025862];[0.761905,0.166667,0.071429];[0.781609,0.195402,0.022989];[0.41935483871,0.0752688172043,0.408602150538,0.0967741935484];2;184.0;-0.327838932938;1516;42;0.0761904761904762;1.2857142857142858;74.54285714285713;35.57142857142857;79.45714285714286;10.571428571428571;23.095238095238095;25.714285714285715;3.8533333333333335;0.0;3.659047619047619;0.12761904761904763;2.3466666666666662;0.36190476190476195;2.188571428571428;5.571428571428571;9.523809523809524
11286;zone18;5915.780765415368;4211.222876105162;0.0;zone18;S01010220;7;476;433;279;[0.181159,0.608696,0.210145];[0.404255,0.531915,0.06383];[0.227273,0.704545,0.068182];[0.448276,0.482759,0.068966];[0.154545454545,0.0636363636364,0.318181818182,0.463636363636];5;267.0;-0.232306706325;1189;21;0.12;1.4285714285714286;55.98857142857143;37.0;75.33142857142857;11.857142857142858;23.714285714285715;19.142857142857142;6.325714285714285;0.0;3.1142857142857143;0.39428571428571424;1.8571428571428574;0.3371428571428572;1.2571428571428573;5.428571428571429;11.142857142857142
11286;zone19;6341.0811208317455;3913.8398648988496;0.0;zone19;S01010221;13;546;394;260;[0.6,0.4,0.0];[0.557377,0.409836,0.032787];[0.538462,0.323077,0.138462];[0.699387,0.257669,0.042945];[0.609375,0.140625,0.203125,0.046875];1;635.0;0.19005459739;1390;19;0.05538461538461539;1.0;65.91384615384615;24.692307692307693;74.07076923076923;12.076923076923077;23.615384615384617;22.23076923076923;3.483076923076923;0.0;2.8800000000000003;0.05846153846153846;0.9446153846153844;0.4646153846153846;2.32;4.076923076923077;6.769230769230769
11286;zone20;7001.213463613622;4053.9957950241624;0.0;zone20;S01010222;15;492;414;285;[0.142857,0.5,0.357143];[0.432432,0.459459,0.108108];[0.348624,0.522936,0.12844];[0.747899,0.235294,0.016807];[0.345238095238,0.214285714286,0.309523809524,0.130952380952];1;377.0;-0.105830277325;1667;20;0.05333333333333334;1.8;73.66133333333333;22.866666666666667;76.00800000000001;10.8;22.6;25.466666666666665;2.066666666666667;0.0;2.256;0.0;1.9066666666666667;0.3413333333333333;1.896;7.0;5.8
11286;zone21;6986.8418912765155;3434.1450308482026;0.0;zone21;S01010223;4;556;462;337;[0.076923,0.538462,0.384615];[0.567797,0.330508,0.101695];[0.472222,0.444444,0.083333];[0.584699,0.36612,0.04918];[0.432432432432,0.162162162162,0.324324324324,0.0810810810811];1;439.0;-0.0353356041414;1864;6;0.06;0.25;74.05;41.0;74.79;10.5;22.75;25.5;5.15;0.0;2.93;0.15;3.86;0.35;1.88;0.5;11.75
