cycle;name;location.x;location.y;location.z;name;dataZone;nm_children;pop;over16;nm_hh;AB_car_prob;C1_car_prob;C2_car_prob;DE_car_prob;prob_social;simd;crimeRate;norm_crime;avg_dis_sh;neigh_play;daily_play_per_child;avg_FSA;avg_walk;daily_OD;zone_mvpa;mvpa_home;mvpa_sc;mvpa_road;mvpa_play_field;mvpa_home_garden;mvpa_park;mvpa_PG;mvpa_amenity;mvpa_shops;mvpa_F_home;mvpa_fsa;mvpa_OD
11286;zone0;8448.90275962388;2625.4515469546564;0.0;zone0;S01010195;19;531;390;212;[0.0,0.481481,0.518519];[0.261538,0.646154,0.092308];[0.12,0.59,0.29];[0.447368,0.368421,0.184211];[0.418918918919,0.283783783784,0.202702702703,0.0945945945946];1;0.0;-0.540229885057;1015;32;0.06315789473684211;1.0526315789473684;51.47368421052631;27.05263157894737;72.88;12.473684210526315;24.473684210526315;17.36842105263158;2.4168421052631572;0.0;3.345263157894737;0.06947368421052631;2.736842105263158;0.46315789473684205;3.1726315789473687;4.578947368421052;8.105263157894736
11286;zone1;8656.736904000718;2165.9902346445633;0.0;zone1;S01010198;18;1027;748;394;[0.058824,0.529412,0.411765];[0.305785,0.561983,0.132231];[0.219858,0.496454,0.283688];[0.523179,0.331126,0.145695];[0.48623853211,0.229357798165,0.266055045872,0.0183486238532];1;1609.0;1.3102524676;1332;21;0.04222222222222222;1.6666666666666667;63.96444444444444;22.27777777777778;72.69777777777779;10.61111111111111;23.0;22.055555555555557;0.6955555555555555;0.0;1.3644444444444446;0.05111111111111111;2.828888888888889;0.3511111111111112;2.448888888888889;7.666666666666667;4.333333333333333
11286;zone2;8537.588755655543;3024.028900129281;0.0;zone2;S01010201;22;643;453;253;[0.0,0.47619,0.52381];[0.270833,0.3125,0.416667];[0.088,0.48,0.432];[0.296552,0.434483,0.268966];[0.365853658537,0.292682926829,0.292682926829,0.0487804878049];2;219.0;-0.28762447053;816;44;0.07818181818181819;1.1818181818181819;46.06545454545455;36.0;65.89090909090909;10.181818181818182;22.454545454545453;15.545454545454545;1.2654545454545456;0.0;3.363636363636364;0.03454545454545455;3.839999999999999;0.3600000000000001;2.5218181818181824;4.590909090909091;8.0
11286;zone3;8059.42097232239;3767.666522351409;0.0;zone3;S01010203;30;671;504;260;[0.090909,0.363636,0.545455];[0.263804,0.460123,0.276074];[0.094828,0.422414,0.482759];[0.183824,0.375,0.441176];[0.272727272727,0.218181818182,0.363636363636,0.145454545455];3;215.0;-0.292668818285;1963;42;0.05466666666666667;1.0666666666666667;83.71466666666666;35.5;75.916;8.733333333333333;22.133333333333333;29.1;2.310666666666667;0.0;1.7213333333333334;0.0;3.716;0.3466666666666667;2.466666666666667;3.7666666666666666;7.3
11286;zone4;8368.288440296214;3565.498290652094;0.0;zone4;S01010204;30;800;589;381;[0.272727,0.727273,0.0];[0.627451,0.27451,0.098039];[0.444444,0.533333,0.022222];[0.600619,0.321981,0.077399];[0.595041322314,0.157024793388,0.239669421488,0.00826446280992];1;497.0;0.0317745673598;1143;52;0.068;1.3666666666666667;51.884000000000015;29.9;66.152;10.0;22.233333333333334;17.533333333333335;1.5853333333333335;0.0;2.1893333333333334;0.01333333333333333;2.922666666666667;0.32799999999999996;2.2759999999999994;5.4;6.133333333333334
11286;zone5;8034.229745798958;3515.110462853287;0.0;zone5;S01010205;15;658;534;355;[0.411765,0.117647,0.470588];[0.465116,0.457364,0.077519];[0.317757,0.588785,0.093458];[0.593458,0.280374,0.126168];[0.466666666667,0.2,0.3,0.0333333333333];1;925.0;0.523434132086;1350;18;0.048;1.1333333333333333;56.43733333333333;31.066666666666666;74.23466666666668;12.4;23.8;19.866666666666667;1.2533333333333336;0.0;2.4426666666666668;0.0;4.168;0.4133333333333334;3.0293333333333337;5.2;7.4
11286;zone6;7457.064719570519;3739.055375726369;0.0;zone6;S01010208;18;903;745;565;[0.30137,0.589041,0.109589];[0.48062,0.457364,0.062016];[0.272727,0.613636,0.113636];[0.66055,0.270642,0.068807];[0.233333333333,0.133333333333,0.461111111111,0.172222222222];1;603.0;0.153385979085;1432;19;0.04222222222222222;1.6666666666666667;62.400000000000006;26.833333333333332;76.63111111111112;11.555555555555555;23.666666666666668;21.22222222222222;1.2266666666666668;0.0;1.5111111111111108;0.0;4.315555555555555;0.25333333333333335;2.5933333333333333;8.277777777777779;6.666666666666667
11286;zone7;7917.838214725937;1939.334458859395;0.0;zone7;S01010209;24;966;677;468;[0.172414,0.586207,0.241379];[0.333333,0.414966,0.251701];[0.381944,0.458333,0.159722];[0.545852,0.336245,0.117904];[0.337931034483,0.248275862069,0.303448275862,0.110344827586];1;2053.0;1.82052250092;1769;34;0.05666666666666666;1.4166666666666667;84.73166666666667;25.958333333333332;81.38166666666667;10.833333333333334;23.458333333333332;29.166666666666668;1.1716666666666666;0.0;2.5916666666666672;0.0;3.0500000000000003;0.4133333333333334;2.48;6.5;6.416666666666667
11286;zone8;7878.406567747077;2721.2634132011362;0.0;zone8;S01010210;18;885;641;416;[0.173913,0.456522,0.369565];[0.21519,0.5,0.28481];[0.189781,0.386861,0.423358];[0.422111,0.442211,0.135678];[0.394736842105,0.236842105263,0.254385964912,0.114035087719];1;344.0;-0.144253829852;1231;43;0.09333333333333334;1.4444444444444444;61.86222222222222;25.5;71.20222222222223;11.055555555555555;22.944444444444443;21.11111111111111;1.24;0.0;2.151111111111111;0.03555555555555556;2.884444444444444;0.3;2.2511111111111113;5.388888888888889;5.833333333333333
11286;zone9;7785.599648345685;3201.783800714137;0.0;zone9;S01010211;22;858;634;452;[0.147059,0.705882,0.147059];[0.384615,0.452991,0.162393];[0.469565,0.4,0.130435];[0.722656,0.226563,0.050781];[0.473214285714,0.169642857143,0.285714285714,0.0714285714286];1;430.0;-0.0456985893816;891;43;0.07636363636363637;1.0909090909090908;46.99999999999999;21.40909090909091;60.82727272727272;9.727272727272727;21.636363636363637;16.09090909090909;1.810909090909091;0.0;1.3854545454545453;0.02909090909090909;1.436363636363636;0.39999999999999997;2.230909090909091;4.2727272727272725;4.090909090909091
