cycle;name;location.x;location.y;location.z;name;dataZone;nm_children;pop;over16;nm_hh;AB_car_prob;C1_car_prob;C2_car_prob;DE_car_prob;prob_social;simd;crimeRate;norm_crime;avg_dis_sh;neigh_play;daily_play_per_child;avg_FSA;avg_walk;daily_OD;zone_mvpa;mvpa_home;mvpa_sc;mvpa_road;mvpa_play_field;mvpa_home_garden;mvpa_park;mvpa_PG;mvpa_amenity;mvpa_shops;mvpa_F_home;mvpa_fsa;mvpa_OD
11286;zone0;8448.90275962388;2625.4515469546564;0.0;zone0;S01010195;19;531;390;212;[0.0,0.481481,0.518519];[0.261538,0.646154,0.092308];[0.12,0.59,0.29];[0.447368,0.368421,0.184211];[0.418918918919,0.283783783784,0.202702702703,0.0945945945946];1;0.0;-0.540229885057;1171;29;0.05894736842105263;1.105263157894737;60.564210526315776;26.736842105263158;68.3136842105263;10.68421052631579;22.526315789473685;20.736842105263158;0.8589473684210527;0.0;1.9789473684210528;0.02315789473684211;3.414736842105263;0.3936842105263158;2.32;3.8947368421052633;5.842105263157895
11286;zone1;8656.736904000718;2165.9902346445633;0.0;zone1;S01010198;18;1027;748;394;[0.058824,0.529412,0.411765];[0.305785,0.561983,0.132231];[0.219858,0.496454,0.283688];[0.523179,0.331126,0.145695];[0.48623853211,0.229357798165,0.266055045872,0.0183486238532];1;1609.0;1.3102524676;1154;17;0.03777777777777778;1.0555555555555556;55.519999999999996;26.11111111111111;68.7088888888889;11.11111111111111;23.11111111111111;19.38888888888889;1.4288888888888889;0.0;2.2644444444444445;0.05333333333333333;2.5822222222222226;0.37333333333333335;2.102222222222222;4.777777777777778;5.833333333333333
11286;zone2;8537.588755655543;3024.028900129281;0.0;zone2;S01010201;22;643;453;253;[0.0,0.47619,0.52381];[0.270833,0.3125,0.416667];[0.088,0.48,0.432];[0.296552,0.434483,0.268966];[0.365853658537,0.292682926829,0.292682926829,0.0487804878049];2;219.0;-0.28762447053;1002;42;0.07272727272727272;0.7727272727272727;49.00363636363636;42.0;66.0072727272727;10.0;22.272727272727273;16.681818181818183;1.7;0.0;4.741818181818182;0.07454545454545454;4.169090909090909;0.370909090909091;2.163636363636364;2.3181818181818183;10.272727272727273
11286;zone3;8059.42097232239;3767.666522351409;0.0;zone3;S01010203;30;671;504;260;[0.090909,0.363636,0.545455];[0.263804,0.460123,0.276074];[0.094828,0.422414,0.482759];[0.183824,0.375,0.441176];[0.272727272727,0.218181818182,0.363636363636,0.145454545455];3;215.0;-0.292668818285;1963;55;0.072;1.5;88.12266666666667;35.5;84.39333333333333;10.5;23.8;30.366666666666667;2.145333333333333;0.0;2.2573333333333334;0.0;4.935999999999999;0.44533333333333336;2.3320000000000003;5.933333333333334;8.866666666666667
11286;zone4;8368.288440296214;3565.498290652094;0.0;zone4;S01010204;30;800;589;381;[0.272727,0.727273,0.0];[0.627451,0.27451,0.098039];[0.444444,0.533333,0.022222];[0.600619,0.321981,0.077399];[0.595041322314,0.157024793388,0.239669421488,0.00826446280992];1;497.0;0.0317745673598;1227;42;0.056;1.8;54.63333333333334;25.533333333333335;70.74133333333333;11.2;23.166666666666668;18.7;0.9546666666666666;0.0;1.5573333333333337;0.06933333333333333;3.8760000000000003;0.43600000000000005;2.3866666666666663;6.7;5.933333333333334
11286;zone5;8034.229745798958;3515.110462853287;0.0;zone5;S01010205;15;658;534;355;[0.411765,0.117647,0.470588];[0.465116,0.457364,0.077519];[0.317757,0.588785,0.093458];[0.593458,0.280374,0.126168];[0.466666666667,0.2,0.3,0.0333333333333];1;925.0;0.523434132086;1363;27;0.06666666666666667;1.1333333333333333;60.234666666666676;30.133333333333333;66.73866666666667;10.066666666666666;22.066666666666666;20.0;1.4133333333333336;0.0;1.7013333333333334;0.0;3.3253333333333335;0.3493333333333334;2.3866666666666663;3.8666666666666667;6.0
11286;zone6;7457.064719570519;3739.055375726369;0.0;zone6;S01010208;18;903;745;565;[0.30137,0.589041,0.109589];[0.48062,0.457364,0.062016];[0.272727,0.613636,0.113636];[0.66055,0.270642,0.068807];[0.233333333333,0.133333333333,0.461111111111,0.172222222222];1;603.0;0.153385979085;1365;23;0.04888888888888889;1.0555555555555556;61.84;27.444444444444443;72.49333333333334;11.666666666666666;23.72222222222222;21.055555555555557;1.5288888888888887;0.0;1.38;0.0;4.091111111111112;0.4044444444444444;2.862222222222223;4.111111111111111;6.5
11286;zone7;7917.838214725937;1939.334458859395;0.0;zone7;S01010209;24;966;677;468;[0.172414,0.586207,0.241379];[0.333333,0.414966,0.251701];[0.381944,0.458333,0.159722];[0.545852,0.336245,0.117904];[0.337931034483,0.248275862069,0.303448275862,0.110344827586];1;2053.0;1.82052250092;1726;30;0.045;1.375;79.22000000000001;28.75;81.03833333333334;11.125;23.875;27.125;0.5033333333333333;0.0;3.7199999999999993;0.0;3.6783333333333332;0.2333333333333334;2.8316666666666657;6.291666666666667;7.458333333333333
11286;zone8;7878.406567747077;2721.2634132011362;0.0;zone8;S01010210;18;885;641;416;[0.173913,0.456522,0.369565];[0.21519,0.5,0.28481];[0.189781,0.386861,0.423358];[0.422111,0.442211,0.135678];[0.394736842105,0.236842105263,0.254385964912,0.114035087719];1;344.0;-0.144253829852;978;22;0.04444444444444445;1.8333333333333333;58.52444444444445;20.944444444444443;71.50888888888888;11.0;23.22222222222222;20.055555555555557;1.422222222222222;0.0;1.68;0.0;2.342222222222222;0.2844444444444445;1.8888888888888888;8.0;4.944444444444445
11286;zone9;7785.599648345685;3201.783800714137;0.0;zone9;S01010211;22;858;634;452;[0.147059,0.705882,0.147059];[0.384615,0.452991,0.162393];[0.469565,0.4,0.130435];[0.722656,0.226563,0.050781];[0.473214285714,0.169642857143,0.285714285714,0.0714285714286];1;430.0;-0.0456985893816;1113;34;0.05454545454545454;1.0454545454545454;52.49272727272727;26.5;64.8218181818182;9.636363636363637;22.045454545454547;17.636363636363637;3.1181818181818177;0.0;1.570909090909091;0.0;1.8454545454545455;0.29636363636363644;2.3363636363636364;4.545454545454546;6.045454545454546
