cycle;name;location.x;location.y;location.z;name;dataZone;nm_children;pop;over16;nm_hh;AB_car_prob;C1_car_prob;C2_car_prob;DE_car_prob;prob_social;simd;crimeRate;norm_crime;avg_dis_sh;neigh_play;daily_play_per_child;avg_FSA;avg_walk;daily_OD;zone_mvpa;mvpa_home;mvpa_sc;mvpa_road;mvpa_play_field;mvpa_home_garden;mvpa_park;mvpa_PG;mvpa_amenity;mvpa_shops;mvpa_F_home;mvpa_fsa;mvpa_OD
11286;zone0;8448.90275962388;2625.4515469546564;0.0;zone0;S01010195;19;531;390;212;[0.0,0.481481,0.518519];[0.261538,0.646154,0.092308];[0.12,0.59,0.29];[0.447368,0.368421,0.184211];[0.418918918919,0.283783783784,0.202702702703,0.0945945945946];1;0.0;-0.540229885057;1100;17;0.03368421052631579;1.5789473684210527;62.34947368421053;21.210526315789473;68.70736842105264;10.31578947368421;22.526315789473685;21.157894736842106;0.3536842105263158;0.0;2.3157894736842106;0.0;2.1768421052631584;0.26736842105263164;2.0126315789473685;5.7368421052631575;4.2631578947368425
11286;zone1;8656.736904000718;2165.9902346445633;0.0;zone1;S01010198;18;1027;748;394;[0.058824,0.529412,0.411765];[0.305785,0.561983,0.132231];[0.219858,0.496454,0.283688];[0.523179,0.331126,0.145695];[0.48623853211,0.229357798165,0.266055045872,0.0183486238532];1;1609.0;1.3102524676;1399;23;0.04888888888888889;1.4444444444444444;68.22888888888889;30.944444444444443;70.88666666666666;9.61111111111111;21.77777777777778;23.555555555555557;0.88;0.0;2.7533333333333334;0.05111111111111111;3.1866666666666665;0.3333333333333333;1.917777777777778;5.166666666666667;6.5
11286;zone2;8537.588755655543;3024.028900129281;0.0;zone2;S01010201;22;643;453;253;[0.0,0.47619,0.52381];[0.270833,0.3125,0.416667];[0.088,0.48,0.432];[0.296552,0.434483,0.268966];[0.365853658537,0.292682926829,0.292682926829,0.0487804878049];2;219.0;-0.28762447053;967;49;0.08181818181818182;0.8181818181818182;46.70545454545456;35.77272727272727;65.93090909090908;10.636363636363637;22.90909090909091;15.681818181818182;1.1854545454545455;0.0;3.716363636363636;0.01272727272727273;3.887272727272727;0.4345454545454545;2.507272727272727;3.272727272727273;8.409090909090908
11286;zone3;8059.42097232239;3767.666522351409;0.0;zone3;S01010203;30;671;504;260;[0.090909,0.363636,0.545455];[0.263804,0.460123,0.276074];[0.094828,0.422414,0.482759];[0.183824,0.375,0.441176];[0.272727272727,0.218181818182,0.363636363636,0.145454545455];3;215.0;-0.292668818285;1965;56;0.07333333333333333;1.7;87.352;32.233333333333334;80.31866666666669;9.5;22.833333333333332;30.166666666666668;1.7533333333333334;0.0;2.0533333333333332;0.0;4.045333333333333;0.2853333333333333;1.9826666666666666;6.033333333333333;7.4
11286;zone4;8368.288440296214;3565.498290652094;0.0;zone4;S01010204;30;800;589;381;[0.272727,0.727273,0.0];[0.627451,0.27451,0.098039];[0.444444,0.533333,0.022222];[0.600619,0.321981,0.077399];[0.595041322314,0.157024793388,0.239669421488,0.00826446280992];1;497.0;0.0317745673598;1172;46;0.05733333333333333;1.1333333333333333;50.85333333333333;31.866666666666667;68.77066666666666;11.566666666666666;23.1;17.066666666666666;1.2586666666666668;0.0;2.530666666666667;0.0;4.128;0.3813333333333333;2.4986666666666655;4.533333333333333;7.466666666666667
11286;zone5;8034.229745798958;3515.110462853287;0.0;zone5;S01010205;15;658;534;355;[0.411765,0.117647,0.470588];[0.465116,0.457364,0.077519];[0.317757,0.588785,0.093458];[0.593458,0.280374,0.126168];[0.466666666667,0.2,0.3,0.0333333333333];1;925.0;0.523434132086;1338;29;0.07466666666666667;1.4666666666666666;62.256;28.2;71.13866666666668;10.266666666666667;22.666666666666668;21.466666666666665;1.1066666666666667;0.0;2.4986666666666664;0.0;2.9013333333333335;0.41333333333333333;1.9333333333333331;6.266666666666667;6.066666666666666
11286;zone6;7457.064719570519;3739.055375726369;0.0;zone6;S01010208;18;903;745;565;[0.30137,0.589041,0.109589];[0.48062,0.457364,0.062016];[0.272727,0.613636,0.113636];[0.66055,0.270642,0.068807];[0.233333333333,0.133333333333,0.461111111111,0.172222222222];1;603.0;0.153385979085;1401;24;0.04888888888888889;1.6111111111111112;68.07333333333334;27.5;73.98444444444443;10.722222222222221;22.88888888888889;23.333333333333332;1.708888888888889;0.0;1.2155555555555555;0.0;3.4644444444444447;0.2977777777777778;2.177777777777778;6.388888888888889;5.888888888888889
11286;zone7;7917.838214725937;1939.334458859395;0.0;zone7;S01010209;24;966;677;468;[0.172414,0.586207,0.241379];[0.333333,0.414966,0.251701];[0.381944,0.458333,0.159722];[0.545852,0.336245,0.117904];[0.337931034483,0.248275862069,0.303448275862,0.110344827586];1;2053.0;1.82052250092;1757;33;0.05333333333333334;1.4166666666666667;84.21333333333334;26.5;78.39666666666668;9.958333333333334;22.875;29.083333333333332;0.685;0.0;2.77;0.0;3.164999999999999;0.4100000000000001;2.293333333333333;5.458333333333333;6.125
11286;zone8;7878.406567747077;2721.2634132011362;0.0;zone8;S01010210;18;885;641;416;[0.173913,0.456522,0.369565];[0.21519,0.5,0.28481];[0.189781,0.386861,0.423358];[0.422111,0.442211,0.135678];[0.394736842105,0.236842105263,0.254385964912,0.114035087719];1;344.0;-0.144253829852;1092;35;0.07111111111111111;1.6111111111111112;55.54444444444445;22.88888888888889;68.78444444444445;11.222222222222221;22.88888888888889;19.27777777777778;0.9955555555555556;0.0;2.7088888888888887;0.0;2.5666666666666664;0.3288888888888889;1.8666666666666667;5.388888888888889;5.777777777777778
11286;zone9;7785.599648345685;3201.783800714137;0.0;zone9;S01010211;22;858;634;452;[0.147059,0.705882,0.147059];[0.384615,0.452991,0.162393];[0.469565,0.4,0.130435];[0.722656,0.226563,0.050781];[0.473214285714,0.169642857143,0.285714285714,0.0714285714286];1;430.0;-0.0456985893816;1072;41;0.06909090909090909;1.8636363636363635;56.44909090909091;24.454545454545453;74.97636363636363;11.863636363636363;23.818181818181817;19.363636363636363;2.9654545454545453;0.0;2.4545454545454546;0.0;2.078181818181818;0.3781818181818182;1.9872727272727275;8.272727272727273;7.0
