cycle;name;location.x;location.y;location.z;name;dataZone;nm_children;pop;over16;nm_hh;AB_car_prob;C1_car_prob;C2_car_prob;DE_car_prob;prob_social;simd;crimeRate;norm_crime;avg_dis_sh;neigh_play;daily_play_per_child;avg_FSA;avg_walk;daily_OD;zone_mvpa;mvpa_home;mvpa_sc;mvpa_road;mvpa_play_field;mvpa_home_garden;mvpa_park;mvpa_PG;mvpa_amenity;mvpa_shops;mvpa_F_home;mvpa_fsa;mvpa_OD
11286;zone0;8448.90275962388;2625.4515469546564;0.0;zone0;S01010195;19;531;390;212;[0.0,0.481481,0.518519];[0.261538,0.646154,0.092308];[0.12,0.59,0.29];[0.447368,0.368421,0.184211];[0.418918918919,0.283783783784,0.202702702703,0.0945945945946];1;0.0;-0.540229885057;1131;95;0.18947368421052632;1.4210526315789473;37.49684210526316;35.0;66.30736842105263;10.736842105263158;23.263157894736842;12.736842105263158;1.570526315789474;0.0;4.404210526315789;0.05894736842105264;3.119999999999999;0.2989473684210527;2.3600000000000003;6.105263157894737;8.631578947368421
11286;zone1;8656.736904000718;2165.9902346445633;0.0;zone1;S01010198;18;1027;748;394;[0.058824,0.529412,0.411765];[0.305785,0.561983,0.132231];[0.219858,0.496454,0.283688];[0.523179,0.331126,0.145695];[0.48623853211,0.229357798165,0.266055045872,0.0183486238532];1;1609.0;1.3102524676;1313;98;0.21555555555555556;1.2222222222222223;38.26888888888889;36.77777777777778;58.13333333333334;9.055555555555555;20.666666666666668;12.777777777777779;0.8577777777777778;0.0;4.18;0.03777777777777778;2.575555555555555;0.26888888888888896;1.9755555555555557;4.0;7.222222222222222
11286;zone2;8537.588755655543;3024.028900129281;0.0;zone2;S01010201;22;643;453;253;[0.0,0.47619,0.52381];[0.270833,0.3125,0.416667];[0.088,0.48,0.432];[0.296552,0.434483,0.268966];[0.365853658537,0.292682926829,0.292682926829,0.0487804878049];2;219.0;-0.28762447053;727;216;0.37636363636363634;1.0909090909090908;37.9909090909091;55.63636363636363;67.71818181818182;9.863636363636363;22.681818181818183;12.545454545454545;2.2618181818181817;0.0;6.3909090909090915;0.1;5.185454545454546;0.3363636363636364;2.2363636363636368;4.363636363636363;13.409090909090908
11286;zone3;8059.42097232239;3767.666522351409;0.0;zone3;S01010203;30;671;504;260;[0.090909,0.363636,0.545455];[0.263804,0.460123,0.276074];[0.094828,0.422414,0.482759];[0.183824,0.375,0.441176];[0.272727272727,0.218181818182,0.363636363636,0.145454545455];3;215.0;-0.292668818285;2000;237;0.3;1.1333333333333333;60.13866666666667;45.5;72.73466666666668;9.566666666666666;22.533333333333335;20.5;2.7039999999999997;0.0;4.858666666666666;0.0;3.9600000000000004;0.26133333333333336;2.3119999999999994;4.333333333333333;11.1
11286;zone4;8368.288440296214;3565.498290652094;0.0;zone4;S01010204;30;800;589;381;[0.272727,0.727273,0.0];[0.627451,0.27451,0.098039];[0.444444,0.533333,0.022222];[0.600619,0.321981,0.077399];[0.595041322314,0.157024793388,0.239669421488,0.00826446280992];1;497.0;0.0317745673598;1241;193;0.24533333333333332;1.4666666666666666;48.41333333333333;40.6;69.624;10.3;22.7;16.566666666666666;1.9400000000000002;0.0;3.8960000000000004;0.11733333333333333;4.1386666666666665;0.372;2.2640000000000002;5.666666666666667;9.6
11286;zone5;8034.229745798958;3515.110462853287;0.0;zone5;S01010205;15;658;534;355;[0.411765,0.117647,0.470588];[0.465116,0.457364,0.077519];[0.317757,0.588785,0.093458];[0.593458,0.280374,0.126168];[0.466666666667,0.2,0.3,0.0333333333333];1;925.0;0.523434132086;1176;80;0.208;1.2666666666666666;34.77866666666667;36.13333333333333;69.17599999999999;11.666666666666666;24.0;11.8;2.8613333333333335;0.0;4.760000000000001;0.0;3.3360000000000003;0.3120000000000001;2.701333333333333;6.066666666666666;10.4
11286;zone6;7457.064719570519;3739.055375726369;0.0;zone6;S01010208;18;903;745;565;[0.30137,0.589041,0.109589];[0.48062,0.457364,0.062016];[0.272727,0.613636,0.113636];[0.66055,0.270642,0.068807];[0.233333333333,0.133333333333,0.461111111111,0.172222222222];1;603.0;0.153385979085;1364;110;0.23333333333333334;1.1666666666666667;52.87555555555555;41.55555555555556;67.55333333333334;9.11111111111111;22.22222222222222;18.333333333333332;3.3200000000000007;0.0;2.2155555555555555;0.0;3.9977777777777783;0.22000000000000003;2.368888888888889;4.277777777777778;9.055555555555555
11286;zone7;7917.838214725937;1939.334458859395;0.0;zone7;S01010209;24;966;677;468;[0.172414,0.586207,0.241379];[0.333333,0.414966,0.251701];[0.381944,0.458333,0.159722];[0.545852,0.336245,0.117904];[0.337931034483,0.248275862069,0.303448275862,0.110344827586];1;2053.0;1.82052250092;1678;113;0.17666666666666667;1.5;52.076666666666654;33.791666666666664;73.935;11.666666666666666;23.791666666666668;17.833333333333332;1.291666666666667;0.0;4.383333333333334;0.0;4.026666666666666;0.38166666666666665;2.4599999999999995;6.375;9.208333333333334
11286;zone8;7878.406567747077;2721.2634132011362;0.0;zone8;S01010210;18;885;641;416;[0.173913,0.456522,0.369565];[0.21519,0.5,0.28481];[0.189781,0.386861,0.423358];[0.422111,0.442211,0.135678];[0.394736842105,0.236842105263,0.254385964912,0.114035087719];1;344.0;-0.144253829852;1126;116;0.2511111111111111;1.0;39.044444444444444;35.72222222222222;60.297777777777796;9.222222222222221;22.0;13.055555555555555;1.491111111111111;0.0;4.471111111111111;0.0;2.673333333333334;0.26;2.555555555555556;3.0555555555555554;8.222222222222221
11286;zone9;7785.599648345685;3201.783800714137;0.0;zone9;S01010211;22;858;634;452;[0.147059,0.705882,0.147059];[0.384615,0.452991,0.162393];[0.469565,0.4,0.130435];[0.722656,0.226563,0.050781];[0.473214285714,0.169642857143,0.285714285714,0.0714285714286];1;430.0;-0.0456985893816;1151;120;0.20909090909090908;1.5454545454545454;43.79999999999999;40.0;75.05636363636364;12.227272727272727;24.136363636363637;14.681818181818182;1.8509090909090908;0.0;5.581818181818182;0.0;4.572727272727273;0.330909090909091;2.5545454545454547;7.136363636363637;11.590909090909092
